run_id,stem,face_id,model,procedure,control,identity_cosine,change_target,change_offtarget,change_localization,gt_identity_cosine,latency_s,cost_estimate_usd,cached,legacy_regions
20260716-211403_045769b,real-05__seedream-5-0__deep-plane-facelift__masked-composite,real_05,seedream_5_0,deep_plane_facelift,masked_composite,0.9555672407150269,2.9502351008752226,0.0551225086546081,0.9816585858269188,0.7643814086914062,47.40484590000415,0.035,False,False
20260716-211403_045769b,real-06__seedream-5-0__deep-plane-facelift__prompt-only,real_06,seedream_5_0,deep_plane_facelift,prompt_only,0.940953254699707,2.9812415767065668,2.9657163615808244,0.5013053072921357,0.7201815247535706,54.71306539999205,0.035,False,False
20260716-211403_045769b,real-06__seedream-5-0__deep-plane-facelift__masked-composite,real_06,seedream_5_0,deep_plane_facelift,masked_composite,0.9731038808822632,2.5581383530692445,0.0731310683391896,0.9722069250133858,0.7651989459991455,63.6038239000045,0.035,False,False
20260716-211403_045769b,real-07__seedream-5-0__deep-plane-facelift__prompt-only,real_07,seedream_5_0,deep_plane_facelift,prompt_only,0.9397746324539183,4.522244321621245,4.201088778615464,0.5184078459068052,0.7966198921203613,60.70995649999532,0.035,False,False
20260716-211403_045769b,real-07__seedream-5-0__deep-plane-facelift__masked-composite,real_07,seedream_5_0,deep_plane_facelift,masked_composite,0.9668383598327636,2.907442427176641,0.0727287537968843,0.9755957797789568,0.8015058040618896,61.52020540001104,0.035,False,False
20260716-211403_045769b,real-08__seedream-5-0__deep-plane-facelift__prompt-only,real_08,seedream_5_0,deep_plane_facelift,prompt_only,0.9752157330513,2.937239508161336,3.850936099862725,0.4326993993333539,0.58961421251297,57.209590300000855,0.035,False,False
20260716-211403_045769b,real-08__seedream-5-0__deep-plane-facelift__masked-composite,real_08,seedream_5_0,deep_plane_facelift,masked_composite,0.9777039289474488,3.4651757435246657,0.1110671135946571,0.9689430729309804,0.6071092486381531,55.62422480000532,0.035,False,False
20260716-211403_045769b,real-01__flux-2-pro__deep-plane-facelift__prompt-only,real_01,flux_2_pro,deep_plane_facelift,prompt_only,0.3885829150676727,18.616741199556948,18.603015193971995,0.5001843913947183,0.2456567585468292,14.189210699987598,0.045,False,False
20260716-211403_045769b,real-01__flux-2-pro__deep-plane-facelift__masked-composite,real_01,flux_2_pro,deep_plane_facelift,masked_composite,0.6581456661224365,16.154455668436828,0.1718246852431208,0.9894755767069509,0.4524880349636078,16.065204400001676,0.045,False,False
20260716-211403_045769b,real-02__flux-2-pro__deep-plane-facelift__prompt-only,real_02,flux_2_pro,deep_plane_facelift,prompt_only,0.6046578884124756,8.738533443157914,7.607451990019794,0.5345981420869966,0.5436776280403137,19.056940399997984,0.045,False,False
20260716-211403_045769b,real-02__flux-2-pro__deep-plane-facelift__masked-composite,real_02,flux_2_pro,deep_plane_facelift,masked_composite,0.7270014882087708,7.711302735844598,0.1216540837146097,0.984468944931391,0.6033936142921448,15.14105130000098,0.045,False,False
20260716-211403_045769b,real-03__flux-2-pro__deep-plane-facelift__prompt-only,real_03,flux_2_pro,deep_plane_facelift,prompt_only,0.8185087442398071,7.657131740877642,7.247094646628927,0.5137557322194336,0.5592524409294128,16.27206390000356,0.045,False,False
20260716-211403_045769b,real-03__flux-2-pro__deep-plane-facelift__masked-composite,real_03,flux_2_pro,deep_plane_facelift,masked_composite,0.8944944739341736,6.667381067659067,0.0978979554610851,0.9855293543508667,0.6136465072631836,19.028837699996075,0.045,False,False
20260716-211403_045769b,real-04__flux-2-pro__deep-plane-facelift__prompt-only,real_04,flux_2_pro,deep_plane_facelift,prompt_only,0.583493709564209,7.240442284831512,7.929518296239792,0.4772881410032109,0.5377852916717529,15.877587700000731,0.045,False,False
20260716-211403_045769b,real-04__flux-2-pro__deep-plane-facelift__masked-composite,real_04,flux_2_pro,deep_plane_facelift,masked_composite,0.6948226094245911,6.455477696860191,0.0679000027361974,0.9895912814092616,0.6203159093856812,16.101128700000118,0.045,False,False
20260716-211403_045769b,real-05__flux-2-pro__deep-plane-facelift__prompt-only,real_05,flux_2_pro,deep_plane_facelift,prompt_only,0.8524709939956665,8.773906413981917,9.05178211423082,0.4922057512726897,0.6783299446105957,13.120366200004357,0.045,False,False
20260716-211403_045769b,real-05__flux-2-pro__deep-plane-facelift__masked-composite,real_05,flux_2_pro,deep_plane_facelift,masked_composite,0.8677694201469421,7.472686497607504,0.0975038742591172,0.9871200234776824,0.684813380241394,11.944935899999107,0.045,False,False
20260716-211403_045769b,real-06__flux-2-pro__deep-plane-facelift__prompt-only,real_06,flux_2_pro,deep_plane_facelift,prompt_only,0.748676598072052,5.452843027938778,6.002930945237985,0.4759908008578374,0.5748395919799805,13.443049900000917,0.045,False,False
20260716-211403_045769b,real-06__flux-2-pro__deep-plane-facelift__masked-composite,real_06,flux_2_pro,deep_plane_facelift,masked_composite,0.8320173025131226,5.484643687817134,0.0840676623276182,0.9849035697773356,0.6363780498504639,15.046139999991285,0.045,False,False
20260716-211403_045769b,real-07__flux-2-pro__deep-plane-facelift__prompt-only,real_07,flux_2_pro,deep_plane_facelift,prompt_only,0.523834228515625,9.46853198918172,9.983851316514365,0.4867543395779748,0.4855892658233642,15.50547469999583,0.045,False,False
20260716-211403_045769b,real-07__flux-2-pro__deep-plane-facelift__masked-composite,real_07,flux_2_pro,deep_plane_facelift,masked_composite,0.6589208245277405,8.365162172655282,0.1050597125639005,0.9875965808230794,0.5767955780029297,14.789900200004922,0.045,False,False
20260716-211403_045769b,real-08__flux-2-pro__deep-plane-facelift__prompt-only,real_08,flux_2_pro,deep_plane_facelift,prompt_only,0.1950179785490036,10.306663168258206,8.831996440132809,0.5385258622677749,0.1656289845705032,20.99300740000035,0.045,False,False
20260716-211403_045769b,real-08__flux-2-pro__deep-plane-facelift__masked-composite,real_08,flux_2_pro,deep_plane_facelift,masked_composite,0.4760893583297729,8.877203533607744,0.1429633966573828,0.9841506928017372,0.2914499640464782,17.596049400002812,0.045,False,False
20260716-212205_045769b,real-06-front__gpt-image-2__rhinoplasty__prompt-only,real_06_front,gpt_image_2,rhinoplasty,prompt_only,0.7359428405761719,6.463021964139495,3.040883577823015,0.6800385310652943,0.6053556203842163,51.94175150000956,0.06,False,False
20260716-212205_045769b,real-06-front__gpt-image-2__rhinoplasty__masked-composite,real_06_front,gpt_image_2,rhinoplasty,masked_composite,0.84075927734375,5.029250338985574,0.0140168348670529,0.9972206836592508,0.7087010145187378,48.27194690000033,0.06,False,False
20260716-212205_045769b,real-07-front__gpt-image-2__rhinoplasty__prompt-only,real_07_front,gpt_image_2,rhinoplasty,prompt_only,0.9007198810577393,4.34842437538572,3.563193267736557,0.5496251931696787,0.6865410804748535,50.98815889999969,0.06,False,False
20260716-212205_045769b,real-07-front__gpt-image-2__rhinoplasty__masked-composite,real_07_front,gpt_image_2,rhinoplasty,masked_composite,0.9631415605545044,3.789012932926933,0.0120465228252029,0.9968307460155686,0.7207971215248108,50.72279690000869,0.06,False,False
20260716-212205_045769b,real-08-front__gpt-image-2__rhinoplasty__prompt-only,real_08_front,gpt_image_2,rhinoplasty,prompt_only,0.916584610939026,4.192722352045078,2.840806561673117,0.5961050851539961,0.7393502593040466,48.08817120001186,0.06,False,False
20260716-212205_045769b,real-08-front__gpt-image-2__rhinoplasty__masked-composite,real_08_front,gpt_image_2,rhinoplasty,masked_composite,0.920129418373108,3.994965777281138,0.0092946683050504,0.9976788052547144,0.7525951862335205,50.78034060000209,0.06,False,False
20260716-212205_045769b,real-09-front__gpt-image-2__rhinoplasty__prompt-only,real_09_front,gpt_image_2,rhinoplasty,prompt_only,0.9071550369262696,5.08906893368474,2.8882362832004658,0.6379433649991146,0.7373079061508179,53.86431509999966,0.06,False,False
20260716-212205_045769b,real-09-front__gpt-image-2__rhinoplasty__masked-composite,real_09_front,gpt_image_2,rhinoplasty,masked_composite,0.9255094528198242,4.341081278943877,0.0166549465060998,0.9961780737418588,0.769614577293396,49.82747689999815,0.06,False,False
20260716-212205_045769b,real-06-front__gpt-image-2-low__rhinoplasty__prompt-only,real_06_front,gpt_image_2_low,rhinoplasty,prompt_only,0.8756898641586304,6.134107302191117,5.509633157847635,0.5268158735797432,0.7120755314826965,22.893742899992503,0.015,False,False
20260716-212205_045769b,real-06-front__gpt-image-2-low__rhinoplasty__masked-composite,real_06_front,gpt_image_2_low,rhinoplasty,masked_composite,0.873254656791687,5.19835431325695,0.0123527962309215,0.997629343585935,0.7094817161560059,19.09859540000616,0.015,False,False
20260716-212205_045769b,real-07-front__gpt-image-2-low__rhinoplasty__prompt-only,real_07_front,gpt_image_2_low,rhinoplasty,prompt_only,0.9647932052612304,5.716777174030036,4.511865419568244,0.558898907818712,0.7230435609817505,19.407993899993016,0.015,False,False
20260716-212205_045769b,real-07-front__gpt-image-2-low__rhinoplasty__masked-composite,real_07_front,gpt_image_2_low,rhinoplasty,masked_composite,0.9665576815605164,4.881159491024694,0.0184380083849864,0.9962368320280988,0.7352305054664612,19.60060109999904,0.015,False,False
20260716-212205_045769b,real-08-front__gpt-image-2-low__rhinoplasty__prompt-only,real_08_front,gpt_image_2_low,rhinoplasty,prompt_only,0.9351250529289246,5.936609547978693,3.1237145711014978,0.6552314762643813,0.7536717653274536,23.90950019999582,0.015,False,False
20260716-212205_045769b,real-08-front__gpt-image-2-low__rhinoplasty__masked-composite,real_08_front,gpt_image_2_low,rhinoplasty,masked_composite,0.9835888743400574,4.496449605006218,0.0123024937890942,0.99727141933743,0.7679734826087952,21.99506719999772,0.015,False,False
20260716-212205_045769b,real-09-front__gpt-image-2-low__rhinoplasty__prompt-only,real_09_front,gpt_image_2_low,rhinoplasty,prompt_only,0.8971514701843262,7.00138753136932,5.062878428441501,0.5803409469496731,0.6860872507095337,19.67950890000793,0.015,False,False
20260716-212205_045769b,real-09-front__gpt-image-2-low__rhinoplasty__masked-composite,real_09_front,gpt_image_2_low,rhinoplasty,masked_composite,0.957801342010498,4.558520025051715,0.0144443065941898,0.9968413690668364,0.7924750447273254,22.22077139999601,0.015,False,False
20260716-212205_045769b,real-06-front__nano-banana-pro__rhinoplasty__prompt-only,real_06_front,nano_banana_pro,rhinoplasty,prompt_only,0.8813960552215576,5.270423315163529,2.863424943253888,0.6479618438553196,0.7301062941551208,122.91350959999544,0.15,False,False
20260716-212205_045769b,real-06-front__nano-banana-pro__rhinoplasty__masked-composite,real_06_front,nano_banana_pro,rhinoplasty,masked_composite,0.8987879753112793,5.161462275832538,0.0190386373251968,0.9963249427720702,0.7462548613548279,20.12675129999116,0.15,False,False
20260716-212205_045769b,real-07-front__nano-banana-pro__rhinoplasty__prompt-only,real_07_front,nano_banana_pro,rhinoplasty,prompt_only,0.95880126953125,5.304814961957394,3.3115543287731417,0.6156670847040294,0.7121955156326294,22.66835599999468,0.15,False,False
20260716-212205_045769b,real-07-front__nano-banana-pro__rhinoplasty__masked-composite,real_07_front,nano_banana_pro,rhinoplasty,masked_composite,0.9592062830924988,5.2920605135257865,0.0192073119657398,0.9963836672152824,0.7091234922409058,22.62334259999625,0.15,False,False
20260716-212205_045769b,real-08-front__nano-banana-pro__rhinoplasty__prompt-only,real_08_front,nano_banana_pro,rhinoplasty,prompt_only,0.9028106331825256,4.515843563832091,2.8775502900964947,0.6107944001160621,0.7422763109207153,127.6486140999914,0.15,False,False
20260716-212205_045769b,real-08-front__nano-banana-pro__rhinoplasty__masked-composite,real_08_front,nano_banana_pro,rhinoplasty,masked_composite,0.9050561785697936,4.3505961878089225,0.0118655041747922,0.9972800897721128,0.7383368015289307,21.696726199996192,0.15,False,False
20260716-212205_045769b,real-09-front__nano-banana-pro__rhinoplasty__prompt-only,real_09_front,nano_banana_pro,rhinoplasty,prompt_only,0.9126180410385132,4.995218311118834,2.95749570716789,0.6281149177039022,0.7764410972595215,20.35057369999413,0.15,False,False
20260716-212205_045769b,real-09-front__nano-banana-pro__rhinoplasty__masked-composite,real_09_front,nano_banana_pro,rhinoplasty,masked_composite,0.9146780967712402,4.817310972011061,0.0172177601508747,0.9964385856192493,0.7867441177368164,21.605787100008456,0.15,False,False
20260716-212205_045769b,real-06-front__nano-banana-2__rhinoplasty__prompt-only,real_06_front,nano_banana_2,rhinoplasty,prompt_only,0.8701550364494324,4.836398535790059,2.622166447488492,0.6484355297075028,0.7150093913078308,13.433894400004649,0.08,False,False
20260716-212205_045769b,real-06-front__nano-banana-2__rhinoplasty__masked-composite,real_06_front,nano_banana_2,rhinoplasty,masked_composite,0.9088457226753236,4.664670792637821,0.0192610248753742,0.9958878511417786,0.7427487373352051,12.384591900001396,0.08,False,False
20260716-212205_045769b,real-07-front__nano-banana-2__rhinoplasty__prompt-only,real_07_front,nano_banana_2,rhinoplasty,prompt_only,0.9620833992958068,5.008068434275213,3.0449113949660225,0.6218901003688571,0.7084100842475891,14.658359900000503,0.08,False,False
20260716-212205_045769b,real-07-front__nano-banana-2__rhinoplasty__masked-composite,real_07_front,nano_banana_2,rhinoplasty,masked_composite,0.9710280895233154,5.094627332240685,0.0171739753340865,0.9966403280760076,0.7302212119102478,13.231771399994614,0.08,False,False
20260716-212205_045769b,real-08-front__nano-banana-2__rhinoplasty__prompt-only,real_08_front,nano_banana_2,rhinoplasty,prompt_only,0.8902547359466553,4.402869121880854,2.668571989342944,0.6226268525226939,0.7311543226242065,12.71436850000464,0.08,False,False
20260716-212205_045769b,real-08-front__nano-banana-2__rhinoplasty__masked-composite,real_08_front,nano_banana_2,rhinoplasty,masked_composite,0.902385711669922,4.232879756877873,0.0112283204842489,0.997354374516488,0.7329405546188354,11.900095900011364,0.08,False,False
20260716-212205_045769b,real-09-front__nano-banana-2__rhinoplasty__prompt-only,real_09_front,nano_banana_2,rhinoplasty,prompt_only,0.8985953330993652,4.695701057154718,2.8159317291457246,0.6251238832812274,0.7741140723228455,12.712556400001631,0.08,False,False
20260716-212205_045769b,real-09-front__nano-banana-2__rhinoplasty__masked-composite,real_09_front,nano_banana_2,rhinoplasty,masked_composite,0.9179633855819702,4.555787970024007,0.0164844836175714,0.9963946847470908,0.7822948694229126,12.931387399992673,0.08,False,False
20260716-212205_045769b,real-06-front__seedream-5-0__rhinoplasty__prompt-only,real_06_front,seedream_5_0,rhinoplasty,prompt_only,0.9725078344345092,2.43452603396776,3.0026142120127743,0.4477585502355783,0.7390548586845398,46.91874759999337,0.035,False,False
20260716-212205_045769b,real-06-front__seedream-5-0__rhinoplasty__masked-composite,real_06_front,seedream_5_0,rhinoplasty,masked_composite,0.9886388182640076,2.40974131549248,0.0122641752586122,0.9949363553033032,0.7479305267333984,43.75946469999326,0.035,False,False
20260716-212205_045769b,real-07-front__seedream-5-0__rhinoplasty__prompt-only,real_07_front,seedream_5_0,rhinoplasty,prompt_only,0.9837999939918518,2.863975699988332,5.380109273839917,0.3473976443814366,0.7438971996307373,46.44908249999571,0.035,False,False
20260716-212205_045769b,real-07-front__seedream-5-0__rhinoplasty__masked-composite,real_07_front,seedream_5_0,rhinoplasty,masked_composite,0.9901870489120485,2.750415303363687,0.013630050823855,0.9950688034828352,0.7610959410667419,42.33627580000029,0.035,False,False
20260716-212205_045769b,real-08-front__seedream-5-0__rhinoplasty__prompt-only,real_08_front,seedream_5_0,rhinoplasty,prompt_only,0.9639711380004884,2.5341492137792723,3.010130973711989,0.4570745215035666,0.7592678666114807,43.03191630000947,0.035,False,False
20260716-212205_045769b,real-08-front__seedream-5-0__rhinoplasty__masked-composite,real_08_front,seedream_5_0,rhinoplasty,masked_composite,0.992400884628296,2.611847303848076,0.0093678578292239,0.9964261393089038,0.769839346408844,48.59668309999688,0.035,False,False
20260716-212205_045769b,real-09-front__seedream-5-0__rhinoplasty__prompt-only,real_09_front,seedream_5_0,rhinoplasty,prompt_only,0.9723405838012696,2.6028075692383683,3.159196082251177,0.4517191808036275,0.7650616765022278,47.84880679998605,0.035,False,False
20260716-212205_045769b,real-09-front__seedream-5-0__rhinoplasty__masked-composite,real_09_front,seedream_5_0,rhinoplasty,masked_composite,0.985071063041687,2.622513357613028,0.0133683902954404,0.9949283042359364,0.7614256143569946,49.475671899999725,0.035,False,False
20260716-212205_045769b,real-06-front__flux-2-pro__rhinoplasty__prompt-only,real_06_front,flux_2_pro,rhinoplasty,prompt_only,0.7024593353271484,14.398054893998196,11.281546101024382,0.5606806311666969,0.5431115627288818,16.350055799994152,0.045,False,False
20260716-212205_045769b,real-06-front__flux-2-pro__rhinoplasty__masked-composite,real_06_front,flux_2_pro,rhinoplasty,masked_composite,0.7028096914291382,14.066648292499565,0.0516291531154404,0.9963430982770864,0.5871574878692627,18.255144399998244,0.045,False,False
20260716-212205_045769b,real-07-front__flux-2-pro__rhinoplasty__prompt-only,real_07_front,flux_2_pro,rhinoplasty,prompt_only,0.8225635290145874,16.070235556706535,14.182951335689715,0.5311914944321314,0.6642837524414062,18.09397849999368,0.045,False,False
20260716-212205_045769b,real-07-front__flux-2-pro__rhinoplasty__masked-composite,real_07_front,flux_2_pro,rhinoplasty,masked_composite,0.9219512939453124,10.26643499213633,0.0403975919835909,0.9960805037188794,0.6982200145721436,14.167624200010325,0.045,False,False
20260716-212205_045769b,real-08-front__flux-2-pro__rhinoplasty__prompt-only,real_08_front,flux_2_pro,rhinoplasty,prompt_only,0.6287963390350342,13.159221731618857,12.046241678965798,0.5220781509651927,0.5376945734024048,13.06261030001042,0.045,False,False
20260716-212205_045769b,real-08-front__flux-2-pro__rhinoplasty__masked-composite,real_08_front,flux_2_pro,rhinoplasty,masked_composite,0.7940208911895752,12.16002354168365,0.0257085688598174,0.9978902729334108,0.6372423768043518,21.13798629998928,0.045,False,False
20260716-212205_045769b,real-09-front__flux-2-pro__rhinoplasty__prompt-only,real_09_front,flux_2_pro,rhinoplasty,prompt_only,0.6284911632537842,12.5264653664639,12.595983167640966,0.4986164206669048,0.5383985042572021,17.843302699999185,0.045,False,False
20260716-212205_045769b,real-09-front__flux-2-pro__rhinoplasty__masked-composite,real_09_front,flux_2_pro,rhinoplasty,masked_composite,0.7230950593948364,12.109893253594718,0.048667419693047,0.9959972713053142,0.6495871543884277,18.230354899991653,0.045,False,False
20260716-212857_045769b,real-01__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_01,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.8191972970962524,3.503692472028007,1.3469972718766792,0.7223080957570418,0.6163443326950073,10.139019100010046,0.03,False,False
20260716-212857_045769b,real-02__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_02,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.6953500509262085,6.209200079313277,1.3843741128800755,0.8176913693286496,0.5779741406440735,15.239116700002342,0.03,False,False
20260716-212857_045769b,real-03__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_03,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.6065981388092041,6.10975979166557,2.0763246291919937,0.7463592454651866,0.3844701051712036,14.26404769999499,0.03,False,False
20260716-212857_045769b,real-04__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_04,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.7941387891769409,3.2820737152655863,1.2841627861529552,0.7187699792259953,0.6852908730506897,6.035551500011934,0.03,False,False
20260716-212857_045769b,real-06__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_06,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.672234833240509,3.7098073336954913,1.3592775035608005,0.7318495256637829,0.4759138226509094,19.31494579999708,0.03,False,False
20260716-212857_045769b,real-07__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_07,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.5909713506698608,5.616681561010118,1.4549316137168975,0.7942574660451415,0.537980318069458,11.211876400004256,0.03,False,False
20260716-212857_045769b,real-08__qwen-image-edit-inpaint__deep-plane-facelift__masked-inpaint,real_08,qwen_image_edit_inpaint,deep_plane_facelift,masked_inpaint,0.6698485016822815,5.496459255679804,1.078866487653884,0.8359219710525095,0.4262375235557556,18.29421279999952,0.03,False,False
20260716-212918_045769b,real-06-front__qwen-image-edit-inpaint__rhinoplasty__masked-inpaint,real_06_front,qwen_image_edit_inpaint,rhinoplasty,masked_inpaint,0.958293616771698,2.1110344235152745,1.3884705330976572,0.6032380150015512,0.7522326111793518,6.335027300010552,0.03,False,False
20260716-212918_045769b,real-07-front__qwen-image-edit-inpaint__rhinoplasty__masked-inpaint,real_07_front,qwen_image_edit_inpaint,rhinoplasty,masked_inpaint,0.974603235721588,2.1421430972813105,1.880938091195544,0.5324633028577604,0.7439237236976624,14.278516099991975,0.03,False,False
20260716-212918_045769b,real-08-front__qwen-image-edit-inpaint__rhinoplasty__masked-inpaint,real_08_front,qwen_image_edit_inpaint,rhinoplasty,masked_inpaint,0.9713685512542723,1.6748333058602425,1.503869785123475,0.526892024175158,0.7580253481864929,6.330556700006127,0.03,False,False
20260716-212918_045769b,real-09-front__qwen-image-edit-inpaint__rhinoplasty__masked-inpaint,real_09_front,qwen_image_edit_inpaint,rhinoplasty,masked_inpaint,0.9896975755691528,1.684986780091544,1.568913932888978,0.5178359540503995,0.7800348997116089,10.250712900000508,0.03,False,False
